Date,stochastic_oscillator,relative_strength_index_14,sma_12,sma_26,cci_30
2005-09-30,,,,,
2005-10-03,,,,,
2005-10-04,,,,,
2005-10-05,,,,,
2005-10-06,,,,,
2005-10-07,,,,,
2005-10-10,,,,,
2005-10-11,,,,,
2005-10-12,,,,,
2005-10-13,,,,,
2005-10-14,,,,,
2005-10-17,,,5.039755333333333,,
2005-10-18,,,5.028555416666667,,
2005-10-19,94.51866090320634,53.75073219194621,5.032555333333334,,
2005-10-20,95.82854769737914,56.89274065850364,5.05167525,,
2005-10-21,85.51037783112085,55.2751534786417,5.074715333333333,,
2005-10-24,97.91436790971144,58.282325313145954,5.11543525,,
2005-10-25,90.34030311319565,55.81449268488708,5.153835083333333,,
2005-10-26,94.53038933456618,58.37289431787128,5.207115000000001,,
2005-10-27,77.81215573382644,52.653679316216525,5.237675,,
2005-10-28,68.11140769422475,49.61596483385846,5.279435,,
2005-10-31,96.14245110902627,58.22981807489226,5.310235083333334,,
2005-11-01,92.78464010404501,57.92215833417153,5.338235166666666,,
2005-11-02,99.43116028012754,63.565046594898504,5.390315083333333,,
2005-11-03,95.76956833757252,67.23478873505113,5.467435166666667,,
2005-11-04,89.4689388416796,64.6511785906956,5.517115166666667,5.268032153846154,
2005-11-07,81.18808450152257,61.316322887301425,5.549835166666667,5.292475269230769,
2005-11-08,70.30675478942004,60.11842718558485,5.583755083333333,5.312635230769231,
2005-11-09,72.88344348677502,60.64532844246604,5.610315083333333,5.33611826923077,
2005-11-10,86.01227362716169,63.30546130258459,5.650955,5.367133615384615,118.20028375358339
2005-11-11,90.42949106103731,64.18270453378837,5.687035083333334,5.403465884615385,136.874392096191
2005-11-14,89.32512228535113,63.772205237339065,5.735354999999999,5.440942692307693,120.83142731490192
2005-11-15,91.02122233683758,65.93573760447337,5.797834916666667,5.484918038461538,126.64968017441075
2005-11-16,98.98985289069853,71.77517056101799,5.856714749999999,5.534247230769231,152.1282280813732
2005-11-17,87.78080992503774,69.70281679960314,5.912874666666667,5.5906287307692315,148.84531271625912
2005-11-18,85.34963508299799,69.79019714774934,5.949754583333334,5.630579461538462,134.50834340555392
2005-11-21,88.8889264627309,70.7002597762386,5.9746345,5.671047192307692,120.31004194805857
2005-11-22,96.90320039958722,73.99092281903029,6.0175944166666655,5.7193425,133.2370666010537
2005-11-23,90.30098429175555,75.12863964342796,6.072634333333333,5.774357846153848,150.0924531085175
2005-11-25,98.10062714138132,78.8877221987069,6.14815425,5.827527038461539,164.03812201694174
2005-11-28,88.30843186637075,79.36956607890576,6.2245540833333335,5.877446961538462,171.9441115555719
2005-11-29,75.37317374570259,70.87680636154562,6.279913999999999,5.923379153846152,139.0062702813175
2005-11-30,73.0513908002812,69.44067370388916,6.330154,5.964105307692307,120.10380964632564
2005-12-01,98.79854953856308,76.3948334524961,6.411353833333334,6.021335961538463,149.56888085450558
2005-12-02,99.07011889342087,77.87249769712979,6.494153833333335,6.078935961538462,154.842425504791
2005-12-05,91.84394720462403,73.95203836538685,6.549113916666667,6.139526730769232,140.30285678718823
2005-12-06,93.35602271243421,77.33513273615063,6.6253539166666675,6.2118220769230765,156.59365374057174
2005-12-07,92.07915863860954,76.85299239740331,6.7004737500000005,6.272228076923076,140.9611842116326
2005-12-08,93.24931228585729,77.05326644094873,6.773433666666667,6.333446499999999,127.47060322940675
2005-12-09,95.49952052179336,77.45716123819513,6.83591375,6.386541884615383,124.28801133228653
2005-12-12,95.9371564231619,78.40668466871159,6.898313666666667,6.4347633076923065,126.43147456858031
2005-12-13,94.52682947854382,78.52424242050245,6.9434335,6.485827807692306,116.20669707279099
2005-12-14,57.45995932924316,62.88011127440866,6.9622335,6.5293231153846145,69.68196016200334
2005-12-15,59.556160514840606,63.33049699668586,6.994873666666668,6.574664653846153,69.1672539983393
2005-12-16,46.36250487669308,58.518376044160966,7.021193666666666,6.615280038461538,56.809589399161865
2005-12-19,48.614589807676154,59.35754893250604,7.019433833333333,6.652941576923076,55.751210211119364
2005-12-20,49.6241052631578,61.618436133480614,7.015273833333334,6.691969230769232,54.2197573321436
2005-12-21,62.235089266807755,65.54837129617802,7.0287137500000005,6.73646153846154,71.64943635089439
2005-12-22,72.25438983368615,66.91326417984881,7.028473833333333,6.779809269230769,81.72223029974494
2005-12-23,59.34499459826898,63.42661852576413,7.023674083333333,6.810824692307692,72.24222357472031
2005-12-27,76.30049539470416,65.93711327654643,7.024874,6.846676961538463,84.18214340700906
2005-12-28,63.58383607870744,62.473372507393556,7.0187938333333335,6.879944615384616,70.88432877106592
2005-12-29,22.73609475755573,52.866676103419955,6.991113833333334,6.9039076153846155,33.080105818757524
2005-12-30,31.213912593113985,54.432859694060106,6.966393999999998,6.923735307692308,9.105714211940882
2006-01-03,86.31993083626367,63.031570796711726,6.988314083333333,6.951944538461539,68.0641780436817
2006-01-04,82.31181517051319,63.600551005958316,7.0106339166666665,6.972732192307693,107.35456652281695
2006-01-05,71.63121359590818,60.8936477679119,7.03679375,6.990159884615384,77.94362679271087
2006-01-06,93.7106731339655,65.96952804324945,7.076153583333333,7.02043676923077,124.22861355650144
2006-01-09,83.23610534296459,64.79043923876968,7.107673666666667,7.05082446153846,139.06679529857374
2006-01-10,91.0822976256348,74.30668165667421,7.166553583333333,7.085015269230768,236.0323488469094
2006-01-11,93.77595048295669,78.29877924864778,7.24559325,7.126627461538462,347.8890716072379
2006-01-12,86.86178918486581,78.7548487818321,7.333113,7.172670423076923,327.3578109254328
2006-01-13,94.95642433263521,80.24514491157946,7.423992916666666,7.215279576923077,279.57143646239956
2006-01-17,89.4769830252126,76.34131193418439,7.513112916666667,7.255008846153847,222.4049589803388
2006-01-18,75.65380935672768,67.42927452626849,7.601433083333333,7.286061192307693,148.8287681143263
2006-01-19,54.17186618053114,56.408344651476746,7.658633000000001,7.303451884615385,80.46504986498337
2006-01-20,35.80322409813947,49.02917070942124,7.669353000000001,7.307808846153847,30.092830675139147
2006-01-23,38.30394240905817,52.60527336018657,7.690952916666667,7.3177411538461525,32.673204879581974
2006-01-24,18.102773272508017,48.80127457788725,7.704232833333332,7.332621115384615,19.907930978021145
2006-01-25,7.224321039769061,44.85796695044926,7.687432999999999,7.340079538461538,-21.741345321203575
2006-01-26,2.764346733631875,41.21310847891169,7.657672833333334,7.344584076923075,-53.76737516820213
2006-01-27,6.078425631166727,40.64257101348931,7.587032833333333,7.346984038461538,-71.30809189810932
2006-01-30,26.59369477019215,48.276652966553506,7.515833083333334,7.357654807692308,-39.765057169867724
2006-01-31,29.877655481839376,49.47822105852739,7.445593166666666,7.365076307692307,-20.974515474071193
2006-02-01,29.298093232085016,49.26076149782608,7.364233333333334,7.370245500000001,-17.116165601995995
2006-02-02,7.93035563254107,41.93758162745684,7.263353333333334,7.36563003846154,-63.34708580397245
2006-02-03,6.318505005609955,41.438027103747565,7.178233166666666,7.356842346153848,-91.88825052905919
2006-02-06,3.235083953499973,33.59461179456399,7.084313166666665,7.333691576923077,-142.88529390582204
2006-02-07,6.141542056074719,34.47529724538521,7.016393166666666,7.319476230769231,-153.45915490128257
2006-02-08,20.014219375244892,38.04418815871914,6.945513333333333,7.308103923076923,-145.8164672467387
2006-02-09,2.7943657196403975,32.047528813015816,6.856793499999999,7.2719193076923085,-158.48607059458283
2006-02-10,26.69490394283734,38.436778493829486,6.8016734166666675,7.243636230769231,-155.04065601703115
2006-02-13,12.397289369491741,34.579285982605654,6.740713583333334,7.2079316923076915,-149.49581321325178
2006-02-14,34.59854491981428,41.68225215130717,6.705593666666666,7.175956384615384,-121.19652804111765
2006-02-15,46.13142728967684,45.14121835317776,6.659353666666665,7.150737884615385,-90.53525512078421
2006-02-16,55.985433869676356,47.980280787490976,6.619833749999999,7.112744076923077,-59.62876491338373
2006-02-17,54.4985579278349,47.43197217149054,6.578793666666667,7.062491846153845,-57.052882114807396
2006-02-21,45.57521050330311,45.03681876611379,6.5546335000000004,7.006331807692306,-62.17340016718935
2006-02-22,67.57619799090008,50.06397132864949,6.550393583333334,6.953642653846154,-50.690583828529995
2006-02-23,87.62373012451671,50.9906479916006,6.585993666666668,6.9057903846153845,-23.409207951691016
2006-02-24,84.75241499856536,50.3125069821064,6.616873583333334,6.865064153846153,-22.340938215311873
2006-02-27,80.09901182236908,49.17123209511312,6.634313666666666,6.835341153846153,-26.920265182152303
2006-02-28,55.346541378292216,43.5164316526351,6.662633583333332,6.807279576923075,-46.65030330824901
2006-03-01,61.38608234490154,45.173257802026406,6.676953666666666,6.775636576923076,-60.61998069775965
2006-03-02,66.4355743947083,46.583987750144736,6.716153583333333,6.751895115384614,-45.00640892629985
2006-03-03,36.84214933261437,42.245773262587996,6.716793583333332,6.727968961538461,-61.27128279671469
2006-03-06,6.699674925679473,37.75774721565321,6.686873416666667,6.702676615384615,-110.98969488287537
2006-03-07,16.997487469917992,40.289070174333354,6.652793416666667,6.681556653846154,-108.89753511532852
2006-03-08,8.93298674950881,38.95305073151056,6.6157535,6.6470705,-103.1906667641122
2006-03-09,1.3057771670661102,35.57202171801764,6.574553833333334,6.6043136538461535,-130.24488618643824
2006-03-10,7.0141983872797,34.20439262030584,6.509513833333333,6.559156730769232,-156.13483986330357
